claim_ID,insured_amount,claim_amount,coverage_type,months_since_policy_start,province,claim_hour,previous_claim_count,sales_channel,customer_seniority_years,risk_zone,anomaly_score,suspicion_score,is_suspicious,UMAP_1,UMAP_2,cluster
3982,2820000,236000.0,Glass,41,Mendoza,14,1,Call Center,3.8,Medium,1,-0.1789456566624948,0,9.405598,4.4885,1
3983,3576000,197000.0,Glass,4,CABA,4,4,Call Center,0.4,Low,1,-0.057500931860928084,0,10.109661,3.305906,1
4013,1508000,325000.0,Glass,59,CABA,15,1,Call Center,13.2,High,1,-0.12625820552036265,0,13.7509775,3.50232,1
4015,1960000,332000.0,Glass,88,Cordoba,11,1,Branch,5.6,High,1,-0.1451213110857409,0,7.6430144,4.275538,1
4025,1661000,206000.0,Glass,17,CABA,8,1,Online,0.1,Medium,1,-0.19421056385635282,0,11.3588295,0.34989148,1
4026,1841000,470000.0,Glass,39,Mendoza,4,6,Call Center,10.7,Medium,1,-0.05385263358946857,0,8.41136,1.0102897,1
4034,580000,84000.0,Glass,6,Cordoba,19,0,Online,7.6,Medium,1,-0.03369549597142296,0,12.073135,7.6162267,1
4035,1595000,309000.0,Glass,3,Santa Fe,4,1,Call Center,1.9,Medium,1,-0.20062854904154698,0,11.765807,0.26814798,1
4041,2102000,392000.0,Glass,24,Mendoza,14,2,Call Center,0.6,Medium,1,-0.18129277100674906,0,9.682462,3.726267,1
4044,2150000,280000.0,Glass,15,Mendoza,3,1,Call Center,3.0,Medium,1,-0.2174556908200062,0,10.884849,1.5069121,1
4045,2466000,373000.0,Glass,6,Buenos Aires,21,2,Broker,12.2,Medium,1,-0.12435080750748034,0,13.258609,4.4005566,1
4047,2350000,107000.0,Glass,13,Buenos Aires,16,2,Branch,6.2,High,1,-0.15293629750415816,0,11.262024,4.338456,1
4052,2091000,287000.0,Glass,5,Mendoza,10,1,Branch,21.2,High,1,-0.09419839098304672,0,14.612809,3.179768,1
4054,2097000,351000.0,Glass,55,Cordoba,21,2,Call Center,0.3,Medium,1,-0.1321003620388887,0,8.908846,5.7009044,1
4055,1490000,351000.0,Glass,21,Cordoba,11,0,Branch,1.5,Medium,1,-0.18236314748679916,0,12.584925,7.377063,1
4067,2095000,466000.0,Glass,7,Mendoza,11,0,Call Center,1.7,Low,1,-0.18610224394321656,0,11.468022,2.8058636,1
4089,2570000,365000.0,Glass,5,Cordoba,22,0,Call Center,1.6,Medium,1,-0.13363974634109732,0,11.830478,5.133351,1
4098,1705000,446000.0,Glass,73,CABA,8,0,Broker,4.6,Medium,1,-0.11170106344903258,0,7.8242974,3.9997318,1
4100,2036000,124000.0,Glass,1,Santa Fe,18,1,Call Center,3.0,Medium,1,-0.1673315324086539,0,11.515035,5.889681,1
4105,1969000,319000.0,Glass,58,Buenos Aires,17,2,Online,3.7,High,1,-0.16812144380336452,0,8.561747,5.525991,1
4108,2678000,379000.0,Glass,4,Cordoba,2,2,Broker,2.5,Low,1,-0.1716730233178353,0,10.0960655,2.3341162,1
4114,1235000,298000.0,Glass,3,Buenos Aires,14,1,Online,5.1,Low,1,-0.17598907842119788,0,12.497997,7.315796,1
4116,1814000,325000.0,Glass,19,Mendoza,19,1,Broker,0.7,Medium,1,-0.20021177166834947,0,11.580005,6.507168,1
4117,1879000,300000.0,Glass,19,Santa Fe,23,1,Call Center,8.0,Medium,1,-0.14269678826683474,0,13.235019,5.5871205,1
4123,2479000,210000.0,Glass,12,Cordoba,11,1,Online,4.7,Medium,1,-0.20500852210693055,0,11.2940445,3.8730867,1
4128,2899000,124000.0,Glass,58,Cordoba,15,1,Branch,0.5,Medium,1,-0.11258788160300598,0,9.005038,4.806801,1
4132,2001000,396000.0,Glass,25,Cordoba,4,1,Broker,0.3,Medium,1,-0.1934125196903822,0,10.32037,1.5630573,1
4134,2636000,308000.0,Glass,5,Buenos Aires,17,0,Broker,3.2,Medium,1,-0.17059204589967658,0,11.855351,4.7580113,1
4136,1806000,318000.0,Glass,19,Buenos Aires,8,2,Branch,2.1,Low,1,-0.21391228681227642,0,10.152567,0.37241,1
4144,2156000,417000.0,Glass,87,Mendoza,2,2,Branch,0.3,Medium,1,-0.11144733520894912,0,7.7295275,3.9341016,1
4157,2263000,387000.0,Glass,1,CABA,13,1,Branch,10.0,Medium,1,-0.17680381435376508,0,12.894079,4.022452,1
4170,1644000,245000.0,Glass,5,Buenos Aires,14,1,Online,2.7,Medium,1,-0.2063578018306239,0,12.351693,6.925873,1
4175,1912000,287000.0,Glass,28,Santa Fe,12,0,Branch,3.2,High,1,-0.1891244817681748,0,11.793225,3.1595733,1
4181,2139000,284000.0,Glass,8,Buenos Aires,11,2,Online,5.2,Low,1,-0.21225799821865043,0,10.749311,4.111078,1
4188,1642000,312000.0,Glass,10,Buenos Aires,22,0,Online,0.3,Medium,1,-0.13438131513709778,0,12.494303,6.4078074,1
4190,1968000,252000.0,Glass,2,Cordoba,17,0,Branch,8.2,Low,1,-0.1676944708317774,0,13.170315,5.072585,1
4200,2286000,222000.0,Glass,100,Cordoba,10,0,Broker,7.8,Low,1,-0.08734527028650452,0,7.5601907,4.3088665,1
4202,1455000,235000.0,Glass,68,Buenos Aires,11,3,Call Center,4.5,Medium,1,-0.12766596767089428,0,7.8731155,5.2933717,1
4203,1507000,167000.0,Glass,3,Mendoza,20,0,Call Center,0.5,Low,1,-0.13679240836651013,0,12.380178,6.7334824,1
4204,1515000,260000.0,Glass,2,CABA,4,1,Online,4.4,Low,1,-0.19676869684321635,0,12.039678,0.28093466,1
4205,2055000,229000.0,Glass,25,CABA,5,2,Call Center,8.0,Low,1,-0.1894300625381738,0,10.895127,1.1002567,1
4226,2260000,356000.0,Glass,32,Buenos Aires,13,4,Call Center,3.4,Medium,1,-0.15068076610085684,0,9.396626,4.840047,1
4248,3098000,338000.0,Glass,80,Buenos Aires,14,0,Broker,0.1,Low,1,-0.07231582611356335,0,8.780061,4.46974,1
4250,1971000,260000.0,Glass,21,Buenos Aires,1,0,Branch,4.3,Low,1,-0.18583095153116092,0,11.572811,1.2889471,1
4260,1556000,409000.0,Glass,90,Mendoza,12,0,Online,18.3,High,1,-0.020361183365673496,0,13.964909,3.1906466,1
4271,1934000,289000.0,Glass,2,Cordoba,21,0,Online,0.5,Medium,1,-0.1580743474638262,0,12.510319,6.1891036,1
4276,1949000,302000.0,Glass,121,Buenos Aires,9,3,Broker,1.7,High,1,-0.08219901864104584,0,7.23795,4.8652935,1
4280,2182000,240000.0,Glass,26,Cordoba,1,3,Call Center,0.6,Low,1,-0.16730928266281897,0,9.066633,1.1093371,1
4281,3047000,295000.0,Glass,25,Santa Fe,18,1,Call Center,2.5,Low,1,-0.1556376419764115,0,10.674645,4.6663632,1
4285,1610000,155000.0,Glass,19,CABA,15,1,Call Center,11.0,High,1,-0.15235381910950535,0,13.975902,4.5846066,1
4305,1346000,351000.0,Glass,0,Santa Fe,10,1,Branch,10.3,Medium,1,-0.1607178127096966,0,13.634188,1.6016178,1
4306,1201000,224000.0,Glass,19,Mendoza,11,0,Online,0.7,Low,1,-0.14179874884883903,0,12.654867,7.608602,1
4311,2022000,281000.0,Glass,28,CABA,15,2,Branch,4.4,Medium,1,-0.20202983534170976,0,9.799179,4.275313,1
4319,2077000,397000.0,Glass,28,CABA,5,2,Online,0.4,High,1,-0.19214044590698554,0,9.288176,1.996809,1
4325,1619000,354000.0,Glass,3,Mendoza,18,2,Branch,7.5,Medium,1,-0.16965443844126382,0,13.472926,5.667909,1
4335,2237000,256000.0,Glass,6,Buenos Aires,3,0,Online,5.5,Low,1,-0.18978641042372435,0,11.844334,1.7973435,1
4343,2974000,256000.0,Glass,38,Buenos Aires,5,3,Branch,18.9,Low,1,-0.03704292407724774,0,14.094941,3.2332573,1
4354,1164000,312000.0,Glass,179,Cordoba,4,1,Branch,4.5,Medium,1,-0.03458977644411332,0,7.0451097,4.6669903,1
4370,2112000,306000.0,Glass,9,Mendoza,19,0,Branch,1.1,Low,1,-0.18382988300856012,0,12.383843,5.866701,1
4375,2497000,104000.0,Glass,1,Buenos Aires,19,1,Online,4.2,Low,1,-0.14429318409337177,0,11.44377,5.0526066,1
4394,1734000,214000.0,Glass,36,Mendoza,22,2,Online,1.9,Medium,1,-0.15605266430100972,0,10.268196,7.037519,1
4396,1321000,208000.0,Glass,83,Santa Fe,19,3,Branch,1.3,Medium,1,-0.08622866773633397,0,7.7281637,5.4220424,1
4401,2244000,215000.0,Glass,9,Mendoza,12,3,Broker,0.3,Medium,1,-0.18457049796045244,0,9.881701,3.9074342,1
4411,1666000,393000.0,Glass,13,Buenos Aires,1,0,Broker,1.0,High,1,-0.16389935239233022,0,12.075599,0.83666575,1
4416,2304000,90000.0,Glass,3,Cordoba,1,1,Online,1.8,Low,1,-0.15956871738375478,0,11.115296,1.18482,1
4423,2628000,363000.0,Glass,2,CABA,19,3,Online,3.9,Low,1,-0.15382235874967354,0,10.251663,5.302106,1
4426,1434000,301000.0,Glass,39,CABA,22,0,Call Center,0.9,Medium,1,-0.11919022738681351,0,11.939756,7.231675,1
4427,2175000,120000.0,Glass,13,Santa Fe,18,1,Call Center,2.2,Low,1,-0.17685147468197854,0,11.47676,5.7200775,1
4428,1578000,351000.0,Glass,56,Santa Fe,4,1,Branch,6.8,High,1,-0.15873271050375104,0,7.873802,3.6151032,1
4429,2051000,91000.0,Glass,20,Cordoba,12,2,Branch,0.4,Medium,1,-0.15396312218373914,0,10.702906,0.556453,1
4443,2276000,266000.0,Glass,4,Santa Fe,5,1,Online,2.5,High,1,-0.21525900713559187,0,10.89975,1.7558825,1
4445,1032000,226000.0,Glass,22,Buenos Aires,15,2,Call Center,1.5,Medium,1,-0.14772738650392764,0,11.290411,7.8718176,1
4449,2240000,417000.0,Glass,16,Buenos Aires,18,3,Branch,5.3,Low,1,-0.17706752330988018,0,10.283155,5.532192,1
4451,1753000,422000.0,Glass,7,Buenos Aires,15,1,Online,1.2,Low,1,-0.19202028239132213,0,11.891851,6.86768,1
4459,1224000,251000.0,Glass,45,Mendoza,9,1,Call Center,9.4,Low,1,-0.14777800208999725,0,13.583372,1.3336279,1
4465,1710000,305000.0,Glass,8,Cordoba,20,4,Broker,2.3,High,1,-0.14059084961076446,0,9.92269,6.4096065,1
4469,2054000,376000.0,Glass,5,Mendoza,1,3,Broker,0.9,Medium,1,-0.17313314249865042,0,9.103491,1.0786568,1
4470,2194000,302000.0,Glass,50,Cordoba,19,1,Broker,3.2,Medium,1,-0.17674341862247323,0,8.9354315,5.4461536,1
4476,2257000,366000.0,Glass,14,Buenos Aires,12,1,Broker,6.0,Medium,1,-0.2010208264064839,0,11.7368555,3.5787542,1
4481,1403000,343000.0,Glass,33,Santa Fe,4,0,Branch,4.4,Medium,1,-0.1683604782660667,0,12.268499,0.77618456,1
4486,1203000,323000.0,Glass,6,Buenos Aires,0,2,Call Center,7.3,High,1,-0.14405417892690542,0,13.212312,0.82658184,1
4487,2210000,323000.0,Glass,22,Cordoba,6,2,Branch,5.9,Low,1,-0.2121639143652822,0,10.762641,1.464612,1
4496,2839000,367000.0,Glass,1,Santa Fe,0,1,Online,6.1,Medium,1,-0.14300577604169523,0,10.471097,2.3781123,1
4505,1893000,559000.0,Glass,65,Mendoza,8,2,Online,4.1,Medium,1,-0.11397905104238565,0,8.126588,3.9647508,1
4509,2329000,291000.0,Glass,18,Mendoza,18,1,Branch,4.9,Medium,1,-0.2042107608462534,0,11.8225975,5.1752076,1
4520,1551000,130000.0,Glass,12,CABA,14,1,Call Center,6.3,Low,1,-0.1714504511240471,0,13.016344,6.1508555,1
4533,2250000,314000.0,Glass,10,Santa Fe,18,0,Branch,5.5,Low,1,-0.17875012240307564,0,12.450012,5.137245,1
4540,2383000,139000.0,Glass,24,CABA,21,2,Branch,2.3,Medium,1,-0.13980078281883757,0,10.65926,5.4108825,1
4542,2973000,234000.0,Glass,20,Mendoza,5,0,Online,5.5,Medium,1,-0.1546589647408667,0,10.855254,2.8153107,1
4549,2205000,230000.0,Glass,48,Buenos Aires,12,1,Broker,22.0,High,1,-0.07182335246964922,0,14.411006,3.2602358,1
4562,2860000,263000.0,Glass,18,CABA,5,1,Call Center,7.1,Medium,1,-0.1759836720177677,0,10.892295,2.7322795,1
4565,2396000,308000.0,Glass,0,Cordoba,22,5,Online,9.9,Medium,1,-0.045394741268463545,0,10.121354,5.4223423,1
4571,1702000,419000.0,Glass,44,Buenos Aires,22,1,Call Center,2.3,Medium,1,-0.14113885245636565,0,9.135176,6.352156,1
4579,1717000,401000.0,Glass,10,Cordoba,18,4,Broker,6.5,Low,1,-0.13362054421796976,0,10.006939,6.0867314,1
4588,2459000,311000.0,Glass,34,Cordoba,12,3,Call Center,8.4,Low,1,-0.15828275918530121,0,9.697795,4.362916,1
4589,1770000,221000.0,Glass,2,Buenos Aires,4,0,Branch,0.8,Medium,1,-0.17549611412056698,0,11.813973,1.0109936,1
4592,2098000,306000.0,Glass,13,Mendoza,21,1,Broker,2.3,Low,1,-0.18917090485553267,0,11.841727,5.919963,1
4598,2646000,505000.0,Glass,47,Buenos Aires,10,1,Call Center,2.2,Medium,1,-0.14980444210364374,0,9.024302,3.5131242,1
4609,2343000,198000.0,Glass,8,Buenos Aires,5,1,Call Center,10.7,Medium,1,-0.17761752914049095,0,13.002272,2.369106,1
4610,1581000,448000.0,Glass,32,Mendoza,9,1,Branch,2.5,Medium,1,-0.1904133599385568,0,9.275304,2.5965307,1
4617,2573000,294000.0,Glass,14,Santa Fe,0,0,Branch,7.7,Low,1,-0.15016542069029348,0,11.750663,2.1213133,1
4619,1992000,246000.0,Glass,46,Santa Fe,3,2,Broker,7.8,Medium,1,-0.1662630843432909,0,9.956201,1.5284331,1
4621,1773000,195000.0,Glass,1,Santa Fe,18,1,Online,0.9,Medium,1,-0.1766665252091743,0,11.725465,6.3807993,1
4622,2863000,332000.0,Glass,26,Mendoza,13,1,Call Center,0.3,Low,1,-0.17101524094904097,0,10.397244,3.5941243,1
4661,2741000,262000.0,Glass,0,Mendoza,10,0,Broker,12.9,Medium,1,-0.12418967335115855,0,13.105705,3.438593,1
4662,1858000,287000.0,Glass,21,Mendoza,17,1,Branch,0.1,High,1,-0.19109963391714135,0,11.577582,6.4283195,1
4669,1572000,349000.0,Glass,10,CABA,2,2,Branch,4.7,Medium,1,-0.18898591124597736,0,10.178421,0.51340485,1
4677,2346000,238000.0,Glass,28,Buenos Aires,13,1,Branch,2.8,Low,1,-0.21545956687267975,0,11.113377,3.4781237,1
4679,2431000,280000.0,Glass,0,Mendoza,14,1,Online,8.4,Low,1,-0.18127162791757612,0,12.540457,4.243829,1
4682,1712000,280000.0,Glass,110,CABA,14,3,Branch,1.8,Low,1,-0.09661270006679745,0,7.3478575,4.970632,1
4683,2736000,339000.0,Glass,4,Mendoza,14,1,Broker,3.4,High,1,-0.18871268919832174,0,11.317877,4.4133677,1
4686,2333000,419000.0,Glass,12,CABA,20,3,Call Center,0.5,Medium,1,-0.152993648690387,0,10.09583,5.7213345,1
4696,1901000,312000.0,Glass,13,Cordoba,1,2,Call Center,9.1,Low,1,-0.1709723909341025,0,13.021829,2.0626948,1
4702,1277000,170000.0,Glass,144,CABA,8,2,Branch,6.0,Low,1,-0.026742020182751625,0,7.1017313,4.6978517,1
4703,2333000,403000.0,Glass,31,Buenos Aires,13,0,Call Center,8.1,Low,1,-0.1669350054900937,0,12.363624,4.0616946,1
4704,2289000,388000.0,Glass,38,Buenos Aires,19,2,Call Center,0.8,Medium,1,-0.16613712703775252,0,9.294879,5.7652707,1
4706,1936000,261000.0,Glass,11,Cordoba,22,0,Broker,7.5,Low,1,-0.138066723935014,0,13.080377,5.4272223,1
4720,2056000,545000.0,Glass,26,CABA,5,3,Broker,1.3,High,1,-0.15495227107061404,0,9.0127535,1.6983933,1
4722,2259000,281000.0,Glass,19,Buenos Aires,20,2,Call Center,0.8,Medium,1,-0.18223081536411462,0,10.463484,6.0130568,1
4730,2010000,411000.0,Glass,24,Cordoba,1,2,Branch,3.0,Medium,1,-0.19450951369442754,0,10.116616,1.0415268,1
4735,2145000,378000.0,Glass,51,CABA,2,0,Broker,1.1,Medium,1,-0.14033212075006707,0,8.533547,2.987044,1
4736,2479000,363000.0,Glass,85,CABA,15,4,Broker,9.4,Medium,1,-0.047804552189316785,0,8.266364,4.962567,1
4746,1857000,249000.0,Glass,38,CABA,6,4,Online,7.9,Medium,1,-0.13212515371925698,0,8.430829,1.7349912,1
4747,2069000,241000.0,Glass,14,Mendoza,15,0,Call Center,32.8,Low,1,-0.01165378055814792,0,14.81333,3.3535135,1
4771,2008000,418000.0,Glass,25,CABA,5,1,Online,6.6,Low,1,-0.19260279456839674,0,10.646016,1.4593455,1
4781,2140000,319000.0,Glass,6,Santa Fe,3,2,Broker,6.4,Medium,1,-0.2000158124167678,0,11.766319,1.9806418,1
4787,2365000,190000.0,Glass,42,CABA,23,1,Branch,2.1,Low,1,-0.12179010153216635,0,9.363005,5.3849063,1
4789,955000,326000.0,Glass,1,Cordoba,4,1,Call Center,3.3,High,1,-0.1310396375539652,0,12.036883,-0.263915,1
4792,1800000,362000.0,Glass,27,Buenos Aires,6,0,Branch,10.2,Low,1,-0.15891939893833174,0,12.86404,1.6882427,1
4808,2326000,395000.0,Glass,23,Buenos Aires,17,0,Broker,5.3,Low,1,-0.16747431461561407,0,12.484923,5.1049414,1
4823,1577000,323000.0,Glass,15,Mendoza,10,1,Branch,7.7,Medium,1,-0.20483023917100263,0,13.007298,1.7559699,1
4825,1969000,399000.0,Glass,3,Buenos Aires,3,1,Online,8.1,Low,1,-0.17802608701139944,0,12.52277,1.649515,1
4828,2399000,270000.0,Glass,17,Cordoba,22,1,Branch,6.5,Medium,1,-0.1603156677698147,0,12.3599615,5.054865,1
4842,2038000,393000.0,Glass,1,Cordoba,18,0,Branch,7.7,Medium,1,-0.1570705836130903,0,12.993858,5.1986938,1
4843,2343000,323000.0,Glass,12,Mendoza,3,1,Branch,0.6,Low,1,-0.2063040783114688,0,10.687921,1.8088464,1
4849,1719000,433000.0,Glass,6,Buenos Aires,21,0,Branch,6.3,Low,1,-0.14985334991136834,0,13.022822,6.239245,1
4861,1762000,193000.0,Glass,1,Buenos Aires,3,2,Call Center,4.9,High,1,-0.17103451407980852,0,10.780574,0.48216316,1
4862,1587000,327000.0,Glass,34,Buenos Aires,15,0,Broker,2.3,Medium,1,-0.17073788046770494,0,12.462037,7.5107055,1
4873,1378000,135000.0,Glass,37,CABA,9,2,Branch,14.1,Medium,1,-0.10586129339956835,0,14.194753,2.6341124,1
4889,2114000,541000.0,Glass,24,Mendoza,8,3,Online,1.7,High,1,-0.1599190752177515,0,9.047185,1.7477999,1
4891,1589000,229000.0,Glass,20,Cordoba,7,4,Branch,0.1,Medium,1,-0.15877048960659157,0,9.01833,0.2198411,1
4892,1390000,464000.0,Glass,13,Cordoba,6,1,Broker,10.3,Medium,1,-0.14932521525735892,0,13.870815,1.54206,1
4897,1156000,319000.0,Glass,120,Cordoba,14,1,Branch,2.9,Medium,1,-0.06692795840139842,0,7.2484384,4.9076643,1
4900,2302000,250000.0,Glass,1,Buenos Aires,23,1,Online,0.7,Medium,1,-0.1368842842038639,0,11.606499,5.5156875,1
4907,1752000,171000.0,Glass,4,Cordoba,23,1,Call Center,1.4,Low,1,-0.13971827620288801,0,11.918695,6.6239767,1
4909,2134000,381000.0,Glass,19,CABA,2,0,Branch,0.9,Medium,1,-0.18089057662086722,0,11.22248,1.8560188,1
4922,2153000,117000.0,Glass,54,Mendoza,12,2,Broker,11.2,Medium,1,-0.10544833697038025,0,13.409777,3.143105,1
4927,1776000,302000.0,Glass,1,Cordoba,7,3,Online,0.3,Medium,1,-0.1721331207856756,0,9.380878,0.47954577,1
4932,904000,361000.0,Glass,31,Cordoba,20,1,Broker,2.0,Medium,1,-0.1154886797127821,0,11.669381,7.6756377,1
4933,2767000,439000.0,Glass,43,Mendoza,8,1,Broker,1.3,Low,1,-0.15812774279026787,0,9.235553,3.3888988,1
4937,2002000,436000.0,Glass,76,CABA,5,1,Broker,4.0,Low,1,-0.13442148522998515,0,7.8904753,3.8016267,1
4945,2874000,326000.0,Glass,1,Santa Fe,7,2,Branch,0.1,Medium,1,-0.1543283428755628,0,10.141016,2.9757419,1
4960,2252000,439000.0,Glass,6,Cordoba,17,2,Online,10.4,Medium,1,-0.15705348931884178,0,13.247417,4.5166903,1
4966,1882000,263000.0,Glass,48,Buenos Aires,7,1,Online,9.9,Low,1,-0.16854719067420648,0,13.358036,2.912354,1
4986,2818000,417000.0,Glass,9,CABA,18,1,Branch,10.0,Medium,1,-0.1281932882512692,0,12.862768,4.3643327,1
4994,2283000,202000.0,Glass,12,Cordoba,11,0,Branch,4.9,Low,1,-0.19209844163297285,0,11.885129,3.8382692,1
4996,1976000,239000.0,Glass,5,Cordoba,18,1,Branch,3.6,High,1,-0.20765606756403449,0,11.875128,5.9722385,1
4997,2356000,271000.0,Glass,0,Mendoza,15,1,Branch,8.0,Low,1,-0.1883035524030537,0,12.561328,4.325103,1
4999,2404000,362000.0,Glass,24,Mendoza,12,0,Broker,10.3,Medium,1,-0.14543016033979528,0,12.56758,4.003985,1
5014,1881000,192000.0,Glass,14,Mendoza,9,0,Call Center,1.4,Medium,1,-0.18823814286217083,0,11.84725,1.5704411,1
5015,2038000,344000.0,Glass,0,CABA,21,0,Call Center,9.9,Medium,1,-0.13387414063041703,0,13.166949,5.1730475,1
5018,3021000,151000.0,Glass,12,Santa Fe,14,1,Call Center,1.4,High,1,-0.1567450612184153,0,10.88451,4.3606052,1
5022,1632000,205000.0,Glass,11,Santa Fe,21,0,Broker,1.7,Medium,1,-0.15309544278736664,0,12.496966,6.673084,1
5033,2366000,372000.0,Glass,80,Santa Fe,9,1,Broker,8.7,Medium,1,-0.12373256937112959,0,7.9420524,3.6026552,1
5047,963000,483000.0,Glass,3,CABA,20,1,Online,6.3,Medium,1,-0.09571221693694842,0,13.359863,6.4403887,1
5053,2171000,296000.0,Glass,12,Mendoza,14,0,Online,0.9,Medium,1,-0.18923814733665717,0,11.691157,3.5867155,1
5057,2355000,180000.0,Glass,4,CABA,17,0,Call Center,1.8,Medium,1,-0.17569487742283196,0,11.7998295,4.7681103,1
5067,2016000,421000.0,Glass,5,Santa Fe,22,1,Broker,1.1,Medium,1,-0.1639765870687997,0,11.90695,6.249775,1
5072,1890000,263000.0,Glass,11,Mendoza,21,0,Branch,1.5,Medium,1,-0.16635084009999596,0,12.498968,6.2645607,1
5075,2100000,231000.0,Glass,1,Mendoza,6,3,Call Center,1.9,Medium,1,-0.18629517176892596,0,9.199496,1.068059,1
5076,2050000,347000.0,Glass,38,Cordoba,16,5,Branch,5.1,Low,1,-0.11011838548924857,0,9.490638,5.2393913,1
5079,2167000,402000.0,Glass,20,CABA,1,1,Branch,5.8,Low,1,-0.19426014673931136,0,10.677945,1.543605,1
5087,1991000,270000.0,Glass,18,Buenos Aires,0,0,Broker,2.1,Low,1,-0.1775036807559388,0,11.547493,1.4432468,1
5092,1647000,350000.0,Glass,15,CABA,23,0,Broker,3.5,Medium,1,-0.12046579305413102,0,12.683214,6.405066,1
5093,1304000,358000.0,Glass,43,Buenos Aires,8,3,Branch,16.1,Medium,1,-0.07063837329287648,0,14.1461525,2.4984462,1
5099,1617000,213000.0,Glass,38,Buenos Aires,7,0,Online,5.8,High,1,-0.16636175702198153,0,12.280459,1.9061776,1
5104,2039000,407000.0,Glass,27,Santa Fe,21,0,Online,6.7,Low,1,-0.13782439063529534,0,12.611877,5.3352723,1
5117,2837000,247000.0,Glass,15,Buenos Aires,14,2,Broker,2.4,Medium,1,-0.1791666580956665,0,10.42948,4.1742973,1
5126,1658000,213000.0,Glass,20,Mendoza,10,0,Call Center,2.5,High,1,-0.18899457390798863,0,12.892556,7.287527,1
5127,1863000,301000.0,Glass,32,Buenos Aires,5,1,Broker,12.1,Medium,1,-0.1717244619575039,0,13.759478,2.5319862,1
5134,2227000,223000.0,Glass,41,Santa Fe,10,0,Call Center,9.1,High,1,-0.1598528269690958,0,12.191944,2.8432436,1
5142,2268000,412000.0,Glass,38,Cordoba,5,0,Online,22.5,Medium,1,-0.03977737239856405,0,14.45393,2.979039,1
5143,2517000,463000.0,Glass,19,CABA,20,2,Online,14.8,Medium,1,-0.08848488333895899,0,13.5432005,4.199173,1
5144,1796000,198000.0,Glass,17,Mendoza,18,0,Broker,1.1,Medium,1,-0.17719382423357138,0,12.623346,6.8383985,1
5146,2062000,304000.0,Glass,39,CABA,10,2,Broker,0.0,Low,1,-0.183092092797644,0,9.172003,3.253717,1
5152,1574000,220000.0,Glass,36,Buenos Aires,2,2,Broker,14.1,Medium,1,-0.10763782965360719,0,14.158842,2.4231987,1
5160,1435000,123000.0,Glass,1,Buenos Aires,22,3,Branch,2.6,High,1,-0.10224539512304498,0,10.320703,6.9347086,1
5165,2397000,247000.0,Glass,30,Cordoba,23,3,Online,25.4,Medium,1,-0.0027122626764560787,0,14.504684,3.58786,1
5168,1925000,327000.0,Glass,16,Santa Fe,8,1,Branch,0.2,Medium,1,-0.20695941524824457,0,11.205975,2.0371644,1
5180,2008000,291000.0,Glass,45,CABA,6,1,Branch,3.0,Low,1,-0.2055823439407497,0,10.204773,1.5938722,1
5183,1900000,207000.0,Glass,53,Santa Fe,10,5,Online,6.0,Medium,1,-0.11532801294099293,0,8.343772,1.7972285,1
5185,2520000,327000.0,Glass,0,Cordoba,18,0,Broker,9.6,Low,1,-0.1381522752846701,0,12.9204035,4.71174,1
5194,1704000,369000.0,Glass,2,Mendoza,0,1,Broker,13.9,Low,1,-0.10421739934454627,0,14.05594,2.245815,1
5196,1786000,244000.0,Glass,8,Mendoza,10,2,Call Center,10.6,Low,1,-0.18185794634899233,0,13.658223,2.4336147,1
5207,2580000,309000.0,Glass,26,Santa Fe,21,1,Broker,4.2,Medium,1,-0.17401600941619283,0,10.899303,5.186229,1
5208,1747000,219000.0,Glass,68,Mendoza,15,1,Broker,2.0,Medium,1,-0.15903984689479345,0,8.111159,5.0764456,1
5211,2054000,323000.0,Glass,16,Cordoba,21,1,Branch,6.2,Medium,1,-0.1865237159213401,0,12.749013,5.5175133,1
5217,2145000,365000.0,Glass,72,Santa Fe,8,2,Broker,0.1,Low,1,-0.13747862279732126,0,8.092767,4.0154123,1
5219,1743000,240000.0,Glass,41,Cordoba,22,1,Branch,0.9,Medium,1,-0.15310638882136263,0,9.209485,6.226425,1
5224,1536000,506000.0,Glass,27,Buenos Aires,9,2,Branch,3.7,Medium,1,-0.16925853594078116,0,9.761858,0.5404842,1
5225,3468000,195000.0,Glass,30,Buenos Aires,17,3,Online,0.9,Low,1,-0.08838463484471404,0,10.358884,4.4274197,1
5229,2300000,243000.0,Glass,53,Buenos Aires,15,1,Branch,25.3,Low,1,-0.03144389706486128,0,14.561341,3.456824,1
5249,2410000,209000.0,Glass,18,CABA,16,3,Branch,1.2,Medium,1,-0.16687888787253424,0,9.957268,5.1439586,1
5269,1332000,367000.0,Glass,0,Mendoza,8,0,Branch,6.4,Low,1,-0.14735565428094066,0,12.664596,1.2001178,1
5273,1400000,475000.0,Glass,4,Santa Fe,4,1,Call Center,16.4,Medium,1,-0.07943125069622747,0,14.263163,2.153751,1
5277,1265000,199000.0,Glass,18,Mendoza,23,0,Online,0.5,Medium,1,-0.0870014554133498,0,12.137936,7.2202897,1
5281,1679000,267000.0,Glass,5,Buenos Aires,8,2,Broker,17.3,Medium,1,-0.11393455010627945,0,14.481181,2.8445837,1
5282,2330000,235000.0,Glass,70,CABA,20,2,Call Center,9.9,Medium,1,-0.0988563883804019,0,8.384503,5.093716,1
5286,2208000,482000.0,Glass,21,Cordoba,12,2,Online,3.0,Medium,1,-0.18747830621944434,0,9.629108,3.193576,1
